"","esFraude","tipo","hora","cantidad","saldoOrigenAntes","saldoOrigenDespues","destino","saldoDestinoAntes","saldoDestinoDespues"
"5701","No","PAYMENT",299,447.61,0,0,"M",0,0
"5702","No","PAYMENT",299,2595.3,0,0,"M",0,0
"5703","No","PAYMENT",299,33898.48,15091,0,"M",0,0
"5704","No","CASH_IN",299,174739.97,14407316.92,14582056.88,"C",582289.85,407549.88
"5705","No","CASH_IN",299,204058.62,119984.87,324043.49,"C",388547.37,184488.75
"5706","No","CASH_OUT",299,250218.68,339117.5,88898.82,"C",13207663.55,13457882.23
"5707","No","CASH_OUT",299,390440.22,0,0,"C",5512455.8,5902896.02
"5708","No","CASH_OUT",299,398848.34,0,0,"C",566360.03,965208.37
"5709","No","CASH_OUT",299,73709.85,0,0,"C",158302.38,232012.23
"5710","No","CASH_IN",299,29907.59,9198236.17,9228143.76,"C",1000387.68,970480.08
"5711","No","PAYMENT",299,25183.53,529361.53,504177.99,"M",0,0
"5712","No","PAYMENT",299,45522.02,44383,0,"M",0,0
"5713","No","PAYMENT",299,72138.67,0,0,"M",0,0
"5714","No","PAYMENT",299,48830.93,19589,0,"M",0,0
"5715","No","CASH_OUT",299,316573.93,13707,0,"C",577947.12,894521.06
"5716","No","TRANSFER",299,14258.5,291102.13,276843.62,"C",413416.66,427675.16
"5717","No","PAYMENT",299,4472.41,0,0,"M",0,0
"5718","No","CASH_OUT",299,34585.87,0,0,"C",600578.65,635164.52
"5719","No","CASH_OUT",299,103280.7,0,0,"C",1203598.97,1306879.67
"5720","No","PAYMENT",299,14254.65,0,0,"M",0,0
"5721","No","PAYMENT",299,2490.27,0,0,"M",0,0
"5722","No","PAYMENT",299,12017.08,0,0,"M",0,0
"5723","No","CASH_OUT",299,78685.32,0,0,"C",192479.95,271165.27
"5724","No","CASH_OUT",299,155652.28,0,0,"C",577704.75,733357.03
"5725","No","CASH_OUT",299,162314.13,0,0,"C",2561031.52,2723345.65
"5726","No","CASH_OUT",299,202415.37,11111,0,"C",665845.3,868260.67
"5727","No","PAYMENT",299,29802.73,137837,108034.27,"M",0,0
"5728","No","CASH_IN",299,176348.14,67184,243532.14,"C",587034.84,410686.7
"5729","No","CASH_IN",299,70921.92,514857,585778.92,"C",0,0
"5730","No","CASH_OUT",299,494012.49,0,0,"C",674015.96,906693.62
"5731","No","CASH_OUT",299,179965.24,1928,0,"C",1530029.51,1709994.75
"5732","No","TRANSFER",299,219017.65,0,0,"C",3081457.58,3300475.22
"5733","No","CASH_OUT",299,296467.04,0,0,"C",6007048.75,6303515.8
"5734","No","CASH_IN",299,415648.96,50545,466193.96,"C",128286.76,0
"5735","Si","TRANSFER",299,935790.41,935790.41,0,"C",0,0
"5736","No","PAYMENT",300,3150,40642,37492,"M",0,0
"5737","No","CASH_OUT",300,215078.3,0,0,"C",1701143.23,1916221.53
"5738","No","TRANSFER",300,670212.83,0,0,"C",2053030.31,2723243.13
"5739","No","CASH_OUT",300,140388.27,7035,0,"C",323356.53,463744.8
"5740","No","PAYMENT",300,11799.04,0,0,"M",0,0
"5741","No","PAYMENT",300,33114.63,0,0,"M",0,0
"5742","No","PAYMENT",300,9882.95,245913.41,236030.46,"M",0,0
"5743","No","PAYMENT",300,8128.52,0,0,"M",0,0
"5744","No","DEBIT",300,4579.56,10504,5924.44,"C",3412757.02,3417336.58
"5745","No","CASH_OUT",300,198144.02,201243,3098.98,"C",2106101.15,2304245.17
"5746","No","CASH_IN",300,197200.36,2872154.62,3069354.97,"C",321551.23,124350.87
"5747","No","PAYMENT",300,53900.6,51068,0,"M",0,0
"5748","No","CASH_IN",300,175448.93,7105939.74,7281388.67,"C",5737327.97,5561879.04
"5749","No","CASH_OUT",300,85705.51,0,0,"C",245583.44,331288.94
"5750","No","CASH_IN",300,22637.93,3358537.86,3381175.79,"C",43596.01,20958.09
"5751","No","PAYMENT",300,4692.96,0,0,"M",0,0
"5752","No","CASH_OUT",300,139045.28,37430,0,"C",0,139045.28
"5753","No","CASH_OUT",300,342411.97,21138,0,"C",0,342411.97
"5754","No","PAYMENT",300,4621.39,0,0,"M",0,0
"5755","No","CASH_OUT",300,233189.62,0,0,"C",492622.94,725812.57
"5756","No","CASH_IN",300,362493.32,2885610.09,3248103.41,"C",684027.48,321534.17
"5757","No","TRANSFER",300,1436118.25,99340,0,"C",0,1436118.25
"5758","No","CASH_OUT",300,23425.33,0,0,"C",7819567.71,7785456.27
"5759","No","PAYMENT",300,29892.4,61225,31332.6,"M",0,0
"5760","No","CASH_IN",300,45973.68,6538821.03,6584794.71,"C",9746638.58,9700664.9
"5761","No","CASH_OUT",300,15809.66,56296,40486.34,"C",54729.04,70538.7
"5762","No","PAYMENT",300,11286.14,11167,0,"M",0,0
"5763","No","CASH_OUT",300,180160.88,0,0,"C",443835.37,623996.24
"5764","No","PAYMENT",300,6086.78,187162.32,181075.55,"M",0,0
"5765","No","CASH_IN",300,97685.57,2216644.78,2314330.35,"C",8776941.58,8679256.01
"5766","No","PAYMENT",300,1819.51,0,0,"M",0,0
"5767","No","CASH_OUT",300,156674.03,222,0,"C",3220901.44,3377575.47
"5768","Si","CASH_OUT",300,774761.84,774761.84,0,"C",153301.73,928063.57
"5769","Si","TRANSFER",300,264058.41,264058.41,0,"C",0,0
"5770","No","PAYMENT",301,7738.75,5089,0,"M",0,0
"5771","No","PAYMENT",301,7009.1,148170.58,141161.48,"M",0,0
"5772","No","CASH_OUT",301,232016.5,32521,0,"C",522655.45,754671.96
"5773","No","CASH_IN",301,73567.24,1630476.36,1704043.6,"C",772541.56,698974.32
"5774","No","CASH_OUT",301,343554.66,0,0,"C",434707.83,778262.49
"5775","No","CASH_OUT",301,227329.5,7928,0,"C",190255.22,417584.73
"5776","No","TRANSFER",301,1454565.79,147348,0,"C",4655311.27,6109877.07
"5777","No","PAYMENT",301,43844.59,904039,860194.41,"M",0,0
"5778","No","PAYMENT",301,2060.35,62905,60844.65,"M",0,0
"5779","No","PAYMENT",301,2835.51,50121,47285.49,"M",0,0
"5780","No","PAYMENT",301,22679.08,106705,84025.92,"M",0,0
"5781","No","CASH_OUT",301,145269.41,0,0,"C",6602998.37,11027465.65
"5782","No","PAYMENT",301,8878.18,371090.97,362212.79,"M",0,0
"5783","No","CASH_OUT",301,580863.97,0,0,"C",1772098.92,2352962.89
"5784","No","CASH_OUT",301,110658.25,0,0,"C",982440.76,1093099.02
"5785","No","CASH_OUT",301,240489.22,8280,0,"C",263.62,240752.84
"5786","No","CASH_IN",301,194419.32,2780980.47,2975399.79,"C",7739954.73,7545535.41
"5787","No","CASH_IN",301,101913.65,2911397.45,3013311.1,"C",1505827.6,1403913.95
"5788","No","CASH_IN",301,93759.38,209942.56,303701.93,"C",523706.37,429947
"5789","No","PAYMENT",301,8125.18,209,0,"M",0,0
"5790","No","CASH_OUT",301,211384.69,737,0,"C",151287.56,362672.25
"5791","No","CASH_OUT",301,40410.02,806,0,"C",289237.8,329647.83
"5792","No","CASH_OUT",301,99755.43,0,0,"C",1346332.62,1446088.06
"5793","No","CASH_OUT",301,109578.63,7214,0,"C",195.08,109773.7
"5794","No","CASH_OUT",301,472241.66,31496,0,"C",0,472241.66
"5795","No","CASH_IN",301,299281.21,5098,304379.21,"C",0,0
"5796","No","CASH_OUT",301,265976.84,29968,0,"C",187942.2,453919.04
"5797","No","PAYMENT",301,41211.45,50800,9588.55,"M",0,0
"5798","No","TRANSFER",301,2331162.68,0,0,"C",7489052.05,9820214.73
"5799","No","CASH_IN",301,66449.59,49574,116023.59,"C",0,0
"5800","No","PAYMENT",301,27471.55,0,0,"M",0,0
"5801","No","PAYMENT",301,8090.42,0,0,"M",0,0
"5802","No","CASH_IN",301,104364.81,4484295.96,4588660.77,"C",229821.03,125456.22
"5803","No","TRANSFER",301,138507.44,0,0,"C",3026140.33,3164647.76
"5804","No","CASH_OUT",301,156734.79,0,0,"C",2137513.63,2294248.42
"5805","No","PAYMENT",301,13475.4,0,0,"M",0,0
"5806","No","TRANSFER",301,1539730.03,35760,0,"C",0,1539730.03
"5807","No","CASH_IN",301,150485.48,101,150586.48,"C",662351.82,511866.35
"5808","No","CASH_IN",301,219060.82,13979,233039.82,"C",1374305.73,1155244.91
"5809","No","CASH_OUT",301,133627.78,18489,0,"C",10590.7,144218.47
"5810","No","PAYMENT",301,60788.3,0,0,"M",0,0
"5811","No","PAYMENT",301,23598.81,3555.64,0,"M",0,0
"5812","No","CASH_OUT",301,26324.52,0,0,"C",254238.68,280563.2
"5813","No","PAYMENT",302,13970.99,45485,31514.01,"M",0,0
"5814","No","PAYMENT",302,18493.39,188136.46,169643.08,"M",0,0
"5815","No","PAYMENT",302,16893.09,0,0,"M",0,0
"5816","No","CASH_OUT",302,120379.86,0,0,"C",171015.58,291395.44
"5817","No","CASH_OUT",302,106464.37,20541,0,"C",2147537.75,2254002.11
"5818","No","PAYMENT",302,2677.34,0,0,"M",0,0
"5819","No","TRANSFER",302,1108389.98,1019,0,"C",122412.87,1230802.85
"5820","No","CASH_IN",302,257996.15,161301,419297.15,"C",267282.49,9286.34
"5821","No","CASH_OUT",302,226422.63,0,0,"C",1040329.77,1266752.4
"5822","No","PAYMENT",302,10471.27,11507,1035.73,"M",0,0
"5823","No","PAYMENT",302,5357.51,805302,799944.49,"M",0,0
"5824","No","PAYMENT",302,12755.34,45479.78,32724.44,"M",0,0
"5825","No","CASH_IN",302,179735.94,1413395.19,1593131.13,"C",4106949.23,3927213.3
"5826","No","CASH_OUT",302,15355.06,0,0,"C",71755.15,87110.2
"5827","No","PAYMENT",302,26499.14,103078,76578.86,"M",0,0
"5828","No","CASH_OUT",302,129184.01,0,0,"C",10723374.6,10852558.61
"5829","No","CASH_OUT",302,63780.59,905070.71,841290.12,"C",175240.89,239021.48
"5830","No","TRANSFER",302,937861.35,0,0,"C",2384304.16,3322165.5
"5831","No","CASH_OUT",302,227824.11,0,0,"C",237239.42,465063.53
"5832","No","PAYMENT",302,13389.49,278233.35,264843.86,"M",0,0
"5833","No","CASH_OUT",302,106030.7,20230,0,"C",23102.97,129133.66
"5834","No","PAYMENT",302,8323.71,0,0,"M",0,0
"5835","No","CASH_IN",302,349612.31,1756,351368.31,"C",8124502.11,7887002.95
"5836","No","PAYMENT",302,38367.27,618024.38,579657.1,"M",0,0
"5837","No","PAYMENT",302,17894.41,395091.86,377197.45,"M",0,0
"5838","No","PAYMENT",302,23893.52,448455.94,424562.42,"M",0,0
"5839","No","PAYMENT",302,10050.88,19800,9749.12,"M",0,0
"5840","No","PAYMENT",302,65009.41,0,0,"M",0,0
"5841","No","PAYMENT",302,7317.33,0,0,"M",0,0
"5842","No","CASH_OUT",302,104692.59,0,0,"C",511393.46,616086.05
"5843","Si","CASH_OUT",302,43235.71,43235.71,0,"C",54838.13,98073.84
"5844","No","CASH_OUT",303,80222.22,246086.16,165863.94,"C",1416449.32,1496671.54
"5845","No","TRANSFER",303,731049.86,307284,0,"C",0,731049.86
"5846","No","CASH_IN",303,452516.15,281,452797.15,"C",320800.77,0
"5847","No","CASH_OUT",303,552110.26,10313,0,"C",1175074.68,1727184.94
"5848","No","PAYMENT",303,10691.82,36265,25573.18,"M",0,0
"5849","No","CASH_IN",303,227141.5,31160,258301.5,"C",98454.23,0
"5850","No","CASH_OUT",303,213808.54,0,0,"C",319305.51,533114.05
"5851","No","CASH_IN",303,145277.09,7015561.12,7160838.21,"C",354916.1,209639.01
"5852","No","CASH_IN",303,257189.96,4654,261843.96,"C",325516.59,68326.63
"5853","No","CASH_IN",303,323290.59,175109,498399.59,"C",1320541.51,997250.92
"5854","No","CASH_IN",303,128273.98,41252,169525.98,"C",392252.42,263978.44
"5855","No","PAYMENT",303,2338.19,0,0,"M",0,0
"5856","No","PAYMENT",303,13100.11,0,0,"M",0,0
"5857","No","CASH_IN",303,79551.79,8774595.07,8854146.86,"C",878470.82,798919.03
"5858","No","PAYMENT",303,319.07,0,0,"M",0,0
"5859","No","CASH_IN",303,269320.72,11802122.24,12071442.96,"C",10373546.23,10104225.5
"5860","No","CASH_OUT",303,11790.67,0,0,"C",121778.44,133569.11
"5861","No","CASH_OUT",303,334511.53,805177.22,470665.69,"C",1592102.11,1926613.65
"5862","No","PAYMENT",303,39102.82,4630,0,"M",0,0
"5863","No","PAYMENT",303,26227.03,316,0,"M",0,0
"5864","No","PAYMENT",303,947.18,0,0,"M",0,0
"5865","No","CASH_OUT",303,581651.91,2801,0,"C",0,581651.91
"5866","No","CASH_OUT",303,360383.84,0,0,"C",2212117.5,2572501.34
"5867","No","CASH_OUT",303,359490.58,5198,0,"C",516374.45,875865.03
"5868","No","PAYMENT",303,7630.38,49570,41939.62,"M",0,0
"5869","No","CASH_OUT",303,391351.91,29969,0,"C",192853.34,584205.25
"5870","No","TRANSFER",303,1405244.42,53006,0,"C",309846.03,1715090.45
"5871","No","CASH_OUT",303,561049.81,80871,0,"C",53056.52,614106.33
"5872","No","PAYMENT",303,23732.36,73602.12,49869.76,"M",0,0
"5873","No","PAYMENT",303,45637.64,165220,119582.36,"M",0,0
"5874","No","CASH_OUT",303,49334.45,399716.57,350382.12,"C",398768.87,448103.32
"5875","No","CASH_OUT",303,42853.45,858,0,"C",94738.48,137591.93
"5876","No","CASH_OUT",303,231170.55,0,0,"C",2343384.37,2574554.92
"5877","No","PAYMENT",303,17236.67,0,0,"M",0,0
"5878","Si","CASH_OUT",303,447009.83,447009.83,0,"C",45138.12,492147.95
"5879","No","CASH_OUT",304,269964.13,0,0,"C",1481150.04,1574181.24
"5880","No","PAYMENT",304,8847.93,0,0,"M",0,0
"5881","No","TRANSFER",304,1e+07,0,0,"C",10246168.65,39790107.4
"5882","No","CASH_OUT",304,461664.01,20975,0,"C",456046.99,917710.99
"5883","No","CASH_IN",304,197925.39,65101,263026.39,"C",0,0
"5884","No","PAYMENT",304,6428.26,144952.02,138523.76,"M",0,0
"5885","No","PAYMENT",304,11171.74,40161,28989.26,"M",0,0
"5886","No","TRANSFER",304,1e+07,14434,0,"C",0,30340022.05
"5887","No","PAYMENT",304,2697.91,104823,102125.09,"M",0,0
"5888","No","PAYMENT",304,8301.85,41699144.49,41690842.64,"M",0,0
"5889","No","CASH_IN",304,175300.89,571771.35,747072.23,"C",4860980.2,4685679.31
"5890","No","CASH_IN",304,48168.74,271764.87,319933.61,"C",105288.68,57119.94
"5891","No","CASH_OUT",304,206450.17,68259,0,"C",128192.44,334642.61
"5892","No","PAYMENT",304,16555.7,0,0,"M",0,0
"5893","No","CASH_OUT",304,219125.8,61705,0,"C",200079.31,419205.12
"5894","No","PAYMENT",304,14283.9,69207.64,54923.75,"M",0,0
"5895","No","PAYMENT",304,9264.55,0,0,"M",0,0
"5896","No","CASH_OUT",304,45748.3,59533,13784.7,"C",0,45748.3
"5897","No","CASH_OUT",304,53676.1,0,0,"C",2800267.49,2853943.59
"5898","No","CASH_IN",304,34633.94,21874945.1,21909579.04,"C",163867.24,129233.3
"5899","No","CASH_OUT",304,40919.49,84468,43548.51,"C",4042.62,44962.11
"5900","No","PAYMENT",304,17369.72,0,0,"M",0,0
"5901","No","CASH_OUT",304,182341.39,5570,0,"C",0,182341.39
"5902","No","CASH_OUT",304,50418.21,0,0,"C",65934.98,116353.19
"5903","No","PAYMENT",304,19103.95,0,0,"M",0,0
"5904","No","CASH_IN",304,79627.02,20209,99836.02,"C",630305.32,550678.31
"5905","No","PAYMENT",304,5553.06,20674,15120.94,"M",0,0
"5906","No","PAYMENT",304,12678.72,0,0,"M",0,0
"5907","No","PAYMENT",304,24981.34,4565,0,"M",0,0
"5908","No","CASH_OUT",304,251104.71,0,0,"C",819470,1070574.71
"5909","No","CASH_IN",304,108852.71,210256.93,319109.64,"C",3035542.62,2926689.9
"5910","No","PAYMENT",305,10580.08,0,0,"M",0,0
"5911","No","PAYMENT",305,15015.42,172132.2,157116.78,"M",0,0
"5912","No","PAYMENT",305,54433.21,24827,0,"M",0,0
"5913","No","CASH_IN",305,190366.67,16711,207077.67,"C",148774.47,0
"5914","No","CASH_IN",305,29773.38,17639942.82,17669716.2,"C",1228516,1198742.62
"5915","No","TRANSFER",305,8911011.71,0,0,"C",20216082.16,29127093.88
"5916","No","CASH_OUT",305,605045.6,673,0,"C",3040089.16,3645134.76
"5917","No","TRANSFER",305,58395.66,0,0,"C",2787226.75,2845622.41
"5918","No","CASH_IN",305,159103.04,3446594.67,3605697.71,"C",1248227.33,1089124.29
"5919","No","PAYMENT",305,26092.85,0,0,"M",0,0
"5920","No","CASH_IN",305,216749.79,270322.73,487072.52,"C",636268.64,419518.84
"5921","No","CASH_OUT",305,66266.34,253526,187259.66,"C",106455.81,172722.15
"5922","No","CASH_OUT",305,295683.79,5054,0,"C",0,295683.79
"5923","No","CASH_OUT",305,563043.46,12210,0,"C",100199.33,663242.79
"5924","No","CASH_OUT",305,123121.93,0,0,"C",1003737.69,1126859.62
"5925","No","TRANSFER",305,1e+07,63308,0,"C",630914.01,34058858.98
"5926","No","CASH_IN",305,162180.17,402386,564566.17,"C",0,0
"5927","No","PAYMENT",305,12027.36,0,0,"M",0,0
"5928","No","TRANSFER",305,5976939.59,155665,0,"C",0,5976939.59
"5929","No","CASH_OUT",305,220485.38,134316,0,"C",1863263.2,2083748.58
"5930","No","TRANSFER",305,1e+07,119196,0,"C",0,17074014.8
"5931","No","TRANSFER",305,8480187.15,145811,0,"C",3520247.06,12000434.21
"5932","No","TRANSFER",305,2780488.26,0,0,"C",1e+07,12780488.26
"5933","No","CASH_OUT",305,68035.98,45036,0,"C",83747.9,151783.88
"5934","No","CASH_OUT",305,268080.64,0,0,"C",843996.8,1112077.44
"5935","No","CASH_IN",305,42221.4,2941558.02,2983779.43,"C",71740.2,29518.8
"5936","No","PAYMENT",305,38206.86,0,0,"M",0,0
"5937","No","CASH_IN",305,128523.71,0,128523.71,"C",282085.1,153561.39
"5938","No","CASH_IN",305,45006.18,10550755.45,10595761.63,"C",129441.77,84435.6
"5939","No","CASH_IN",305,165349.06,6528663.2,6694012.26,"C",519412.84,354063.78
"5940","No","PAYMENT",305,7031.19,0,0,"M",0,0
"5941","No","CASH_IN",305,152356.86,2535587.26,2687944.11,"C",350873.77,198516.92
"5942","No","CASH_OUT",305,290348.18,572152.15,281803.96,"C",1564929.78,1855277.96
"5943","No","PAYMENT",305,9944.68,50034.92,40090.24,"M",0,0
"5944","No","CASH_IN",305,118608.83,2487758.93,2606367.76,"C",276954.29,158345.46
"5945","No","CASH_OUT",305,123035.06,0,0,"C",929815.54,1052850.6
"5946","No","CASH_OUT",305,13911.74,34299,20387.26,"C",0,13911.74
"5947","No","CASH_OUT",305,358227.35,0,0,"C",901991.08,1260218.43
"5948","No","CASH_OUT",305,429266.91,0,0,"C",1084218.35,1513485.25
"5949","No","CASH_IN",305,263608.87,5437415.81,5701024.68,"C",392468.32,128859.45
"5950","No","CASH_IN",305,126879.19,10486,137365.19,"C",1996499.5,1869620.31
"5951","No","CASH_IN",305,96431.25,19936,116367.25,"C",1955624.56,1859193.31
"5952","No","TRANSFER",305,1e+07,0,0,"C",10443138.23,25231860.16
"5953","No","PAYMENT",305,10496.54,0,0,"M",0,0
"5954","No","PAYMENT",305,1648.75,0,0,"M",0,0
"5955","No","PAYMENT",305,20744.1,0,0,"M",0,0
"5956","No","PAYMENT",305,17219.2,576711.11,559491.9,"M",0,0
"5957","No","TRANSFER",305,995101.46,192788,0,"C",289429.31,1284530.77
"5958","No","TRANSFER",305,4132129.19,0,0,"C",1e+07,14132129.19
"5959","Si","TRANSFER",305,1e+07,12321633.57,2321633.57,"C",0,0
"5960","Si","CASH_OUT",305,1754597.44,1754597.44,0,"C",354948.04,2109545.48
"5961","Si","TRANSFER",305,456930.88,456930.88,0,"C",0,0
"5962","Si","TRANSFER",305,1754597.44,1754597.44,0,"C",0,0
"5963","Si","CASH_OUT",305,1e+07,1e+07,0,"C",0,1e+07
"5964","No","CASH_OUT",306,147142.65,0,0,"C",434935.67,582078.31
"5965","No","CASH_OUT",306,205120.63,0,0,"C",4279094.05,4484214.68
"5966","No","CASH_IN",306,139891.74,7954874.38,8094766.13,"C",729062.17,589170.43
"5967","No","TRANSFER",306,158628.32,250480,91851.68,"C",74189.92,232818.23
"5968","No","CASH_IN",306,117097.11,9826218.37,9943315.47,"C",734779.39,617682.28
"5969","No","CASH_OUT",306,196051.95,6037,0,"C",0,196051.95
"5970","No","TRANSFER",306,507015.6,68591.51,0,"C",728682.03,1235697.63
"5971","No","CASH_OUT",306,106699.49,22444,0,"C",593354.38,700053.87
"5972","No","CASH_IN",306,132574.23,1092,133666.23,"C",1899215.93,1766641.7
"5973","No","PAYMENT",306,9531.13,25166.92,15635.78,"M",0,0
"5974","No","CASH_OUT",306,201323.24,0,0,"C",217454.61,418777.85
"5975","No","PAYMENT",306,2726.39,8173.26,5446.88,"M",0,0
"5976","No","CASH_IN",306,307192.07,2484870.99,2792063.07,"C",449857.04,142664.97
"5977","No","CASH_IN",306,92876.32,10005236.37,10098112.69,"C",1225469.33,1132593.02
"5978","No","CASH_OUT",306,102964.95,20919,0,"C",180259.97,283224.92
"5979","No","PAYMENT",306,19176.32,0,0,"M",0,0
"5980","No","PAYMENT",306,138.15,264190.28,264052.13,"M",0,0
"5981","No","CASH_OUT",306,326.12,0,0,"C",339427.82,339753.95
"5982","No","CASH_IN",306,377772.78,1803433.78,2181206.57,"C",484873.52,107100.73
"5983","No","PAYMENT",306,416.42,0,0,"M",0,0
"5984","No","CASH_OUT",306,291588.39,0,0,"C",996869.82,1288458.21
"5985","No","CASH_IN",306,526493.15,161629,688122.15,"C",7113068.29,6586575.14
"5986","No","CASH_IN",306,124375.02,11110,135485.02,"C",83684.31,0
"5987","No","PAYMENT",306,20847.28,56171.3,35324.01,"M",0,0
"5988","No","CASH_OUT",306,182279.33,13234,0,"C",685026.97,867306.3
"5989","No","CASH_OUT",306,74682.09,0,0,"C",2403878.39,2478560.47
"5990","No","PAYMENT",306,17136.66,122833.8,105697.15,"M",0,0
"5991","No","PAYMENT",306,2422.02,246422.13,244000.11,"M",0,0
"5992","No","CASH_OUT",306,119807.15,8081,0,"C",0,119807.15
"5993","No","CASH_OUT",306,12550.09,0,0,"C",1473418.28,1485968.36
"5994","No","CASH_OUT",306,171159.14,10350.48,0,"C",245927,417086.14
"5995","No","CASH_IN",306,157865.03,8878443.45,9036308.48,"C",248667.5,90802.46
"5996","No","CASH_OUT",306,130632.03,0,0,"C",142979.35,273611.37
"5997","No","TRANSFER",306,90196.08,1352,0,"C",546344.11,636540.19
"5998","No","CASH_IN",306,158889.2,19979,178868.2,"C",1867828.99,1708939.79
"5999","No","CASH_IN",306,9523.74,4745514.41,4755038.15,"C",2207032.98,2197509.24
"6000","No","CASH_IN",306,79799.59,5073472.94,5153272.53,"C",959141.26,879341.67
"6001","No","CASH_OUT",306,294616.38,0,0,"C",340808.66,635425.04
"6002","No","CASH_OUT",306,210078.61,0,0,"C",358771.62,568850.23
"6003","No","CASH_OUT",306,382180.85,0,0,"C",757340.37,1139521.22
"6004","No","TRANSFER",306,199923.48,0,0,"C",395664.63,595588.1
"6005","No","CASH_OUT",306,92232.01,0,0,"C",1765001.45,1857233.45
"6006","No","PAYMENT",306,8714.27,182566.08,173851.82,"M",0,0
"6007","No","CASH_IN",306,136337.21,120112,256449.21,"C",0,0
"6008","No","PAYMENT",306,15760.09,242920.09,227160,"M",0,0
"6009","No","CASH_IN",306,240355.99,3572,243927.99,"C",1611629.2,1371273.21
"6010","No","CASH_IN",306,205051.81,424,205475.81,"C",27464.05,0
"6011","No","TRANSFER",306,912140.96,20861,0,"C",0,912140.96
"6012","No","CASH_IN",306,193796.12,119228,313024.12,"C",1644526.12,1450730
"6013","No","CASH_OUT",306,134382.97,0,0,"C",926010.87,1060393.84
"6014","No","CASH_IN",306,246347.57,128414,374761.57,"C",168480.46,0
"6015","No","PAYMENT",306,1646.85,29991,28344.15,"M",0,0
"6016","No","CASH_OUT",306,441727.32,0,0,"C",569255.52,1010982.85
"6017","No","PAYMENT",306,5853.1,451980.72,446127.61,"M",0,0
"6018","No","TRANSFER",306,366671.44,20651,0,"C",98637.79,465309.24
"6019","No","TRANSFER",306,1493460.11,149357,0,"C",77226.39,1570686.5
"6020","No","PAYMENT",306,15238.96,0,0,"M",0,0
"6021","No","CASH_IN",306,126221.19,7326326.94,7452548.14,"C",389296.75,263075.56
"6022","No","PAYMENT",306,1839.71,24340,22500.29,"M",0,0
"6023","Si","TRANSFER",306,2052851.64,2052851.64,0,"C",0,0
"6024","No","CASH_IN",307,63819.13,52060,115879.13,"C",0,0
"6025","No","CASH_OUT",307,214487.75,0,0,"C",1060247.26,1274735.01
"6026","No","PAYMENT",307,7353.44,90336,82982.56,"M",0,0
"6027","No","CASH_OUT",307,144458.85,32621,0,"C",964506.88,1108965.73
"6028","No","CASH_OUT",307,427899.15,126116,0,"C",2345989.5,2773888.65
"6029","No","CASH_IN",307,143471.22,6708921.57,6852392.79,"C",6030183.48,5886712.27
"6030","No","PAYMENT",307,23144.65,0,0,"M",0,0
"6031","No","CASH_OUT",307,48374.38,5,0,"C",654172.31,702546.68
"6032","No","CASH_OUT",307,407810.57,0,0,"C",424759.03,832569.6
"6033","No","TRANSFER",307,490362.96,0,0,"C",6152905.14,6643268.11
"6034","No","CASH_IN",307,186562.48,28378,214940.48,"C",1190769.59,1004207.11
